"gene_id","gene_name","padj"
"ENSG00000079950.14","STX7",0.409920071107104
"ENSG00000163466.16","ARPC2",0.409987205972611
"ENSG00000165699.15","TSC1",0.409989078260083
"ENSG00000287694.1","AC106741.1",0.409989078260083
"ENSG00000172339.10","ALG14",0.410193317148956
"ENSG00000203668.3","CHML",0.410533903670533
"ENSG00000136068.15","FLNB",0.4106281068
"ENSG00000143105.7","KCNA10",0.410715989505206
"ENSG00000152056.17","AP1S3",0.410715989505206
"ENSG00000099203.7","TMED1",0.410887888411904
"ENSG00000115204.15","MPV17",0.410931714636077
"ENSG00000172466.16","ZNF24",0.411188519161766
"ENSG00000006530.18","AGK",0.411288201085727
"ENSG00000127377.10","CRYGN",0.411366205997996
"ENSG00000056972.20","TRAF3IP2",0.41137385018759
"ENSG00000163545.11","NUAK2",0.411381320636813
"ENSG00000156052.11","GNAQ",0.411532857410328
"ENSG00000175115.13","PACS1",0.411540200511318
"ENSG00000172315.6","TP53RK",0.411554335487606
"ENSG00000143797.12","MBOAT2",0.411686490303582
"ENSG00000204544.5","MUC21",0.4119848964633
"ENSG00000141837.21","CACNA1A",0.412309935912084
"ENSG00000100012.12","SEC14L3",0.412384985750905
"ENSG00000139973.16","SYT16",0.412447954627057
"ENSG00000102409.10","BEX4",0.412489106579652
"ENSG00000165392.11","WRN",0.412489106579652
"ENSG00000235453.10","SMIM27",0.412763477771361
"ENSG00000221821.4","C6orf226",0.412816473210755
"ENSG00000168646.13","AXIN2",0.412820321849687
"ENSG00000106780.9","MEGF9",0.412859369788031
"ENSG00000156475.18","PPP2R2B",0.412859369788031
"ENSG00000239282.8","CASTOR1",0.412859369788031
"ENSG00000120563.10","LYZL1",0.412948939293693
"ENSG00000132792.19","CTNNBL1",0.413117974358082
"ENSG00000167705.12","RILP",0.413209513003221
"ENSG00000172232.10","AZU1",0.413209513003221
"ENSG00000063438.19","AHRR",0.413241838184304
"ENSG00000260456.7","C16orf95",0.413241838184304
"ENSG00000263155.6","MYZAP",0.413278587521051
"ENSG00000176182.6","MYPOP",0.413456498362556
"ENSG00000187151.7","ANGPTL5",0.413528930962654
"ENSG00000073792.16","IGF2BP2",0.413794972483012
"ENSG00000204065.3","TCEAL5",0.414020480291465
"ENSG00000136997.21","MYC",0.414071530288726
"ENSG00000138347.16","MYPN",0.414071530288726
"ENSG00000198551.10","ZNF627",0.4144507734138
"ENSG00000206432.4","TMEM200C",0.414502026591418
"ENSG00000090615.15","GOLGA3",0.41467413943859
"ENSG00000109193.12","SULT1E1",0.415310384486302
"ENSG00000099308.10","MAST3",0.415421966269367
"ENSG00000172354.10","GNB2",0.415456571565257
"ENSG00000168824.14","NSG1",0.415522157480718
"ENSG00000178597.7","PSAPL1",0.415585373591024
"ENSG00000100100.13","PIK3IP1",0.415729591941499
"ENSG00000111348.9","ARHGDIB",0.415729591941499
"ENSG00000134851.13","TMEM165",0.415831127571539
"ENSG00000180953.11","ST20",0.415831127571539
"ENSG00000047597.7","XK",0.415999863494061
"ENSG00000156650.14","KAT6B",0.416287198680076
"ENSG00000025772.8","TOMM34",0.41631489525389
"ENSG00000109618.12","SEPSECS",0.416332963440717
"ENSG00000173801.17","JUP",0.41637861814644
"ENSG00000167578.18","RAB4B",0.416408218811703
"ENSG00000147206.17","NXF3",0.416642951838955
"ENSG00000151838.12","CCDC175",0.416642951838955
"ENSG00000106682.15","EIF4H",0.417111111482087
"ENSG00000107147.14","KCNT1",0.417244587676245
"ENSG00000145916.19","RMND5B",0.417244587676245
"ENSG00000183760.11","ACP7",0.417290425692112
"ENSG00000198925.12","ATG9A",0.417361670742497
"ENSG00000102048.16","ASB9",0.417450423439862
"ENSG00000130529.16","TRPM4",0.41748759757948
"ENSG00000187871.2","GFRAL",0.417697410927736
"ENSG00000119977.21","TCTN3",0.417809150566683
"ENSG00000054796.13","SPO11",0.417911224053215
"ENSG00000177868.12","SVBP",0.417911224053215
"ENSG00000180626.10","ZNF594",0.417911224053215
"ENSG00000166401.15","SERPINB8",0.418181940298145
"ENSG00000100626.17","GALNT16",0.418234580692206
"ENSG00000102043.16","MTMR8",0.418256985392483
"ENSG00000138050.15","THUMPD2",0.418256985392483
"ENSG00000157510.14","AFAP1L1",0.418256985392483
"ENSG00000183844.17","FAM3B",0.418256985392483
"ENSG00000125457.15","MIF4GD",0.418266950965501
"ENSG00000138435.16","CHRNA1",0.418266950965501
"ENSG00000140057.9","AK7",0.418266950965501
"ENSG00000164007.11","CLDN19",0.418266950965501
"ENSG00000186812.13","ZNF397",0.418266950965501
"ENSG00000104517.13","UBR5",0.418324216404751
"ENSG00000213760.11","ATP6V1G2",0.418371395045931
"ENSG00000169981.11","ZNF35",0.418372437949688
"ENSG00000070388.11","FGF22",0.418435427769648
"ENSG00000156925.12","ZIC3",0.418435427769648
"ENSG00000174804.4","FZD4",0.418435427769648
"ENSG00000183019.7","MCEMP1",0.418435427769648
"ENSG00000138821.13","SLC39A8",0.418631132528056
"ENSG00000143162.9","CREG1",0.418728017867331
"ENSG00000130816.17","DNMT1",0.418740614116787
"ENSG00000135968.21","GCC2",0.418740614116787
"ENSG00000149948.14","HMGA2",0.418740614116787
"ENSG00000175711.8","B3GNTL1",0.418740614116787
"ENSG00000110002.16","VWA5A",0.419099133621865
"ENSG00000197497.11","ZNF665",0.419099133621865
"ENSG00000160219.12","GAB3",0.419211546411298
"ENSG00000165572.8","KBTBD6",0.419229195896009
"ENSG00000264343.6","NOTCH2NLA",0.419262788606718
"ENSG00000064961.19","HMG20B",0.419448409472924
"ENSG00000177186.3","OR2M7",0.419448409472924
"ENSG00000101004.15","NINL",0.419543476969752
"ENSG00000068912.14","ERLEC1",0.419630189804317
"ENSG00000156471.13","PTDSS1",0.419630189804317
"ENSG00000163138.19","PACRGL",0.419630189804317
"ENSG00000244607.7","CCDC13",0.419630189804317
"ENSG00000273167.1","AL359736.1",0.419630189804317
"ENSG00000258659.7","TRIM34",0.419633790762665
"ENSG00000060566.14","CREB3L3",0.419749186468512
"ENSG00000141179.14","PCTP",0.419809832817564
"ENSG00000168569.8","TMEM223",0.419885494244325
"ENSG00000239789.6","MRPS17",0.419885494244325
"ENSG00000184471.8","C1QTNF8",0.420188603010127
"ENSG00000087263.17","OGFOD1",0.420224806359034
"ENSG00000133056.13","PIK3C2B",0.420327504102661
"ENSG00000188373.5","C10orf99",0.420704554439683
"ENSG00000177879.17","AP3S1",0.420733045886541
"ENSG00000196961.13","AP2A1",0.420734192288966
"ENSG00000141338.14","ABCA8",0.420761828384393
"ENSG00000133475.17","GGT2",0.420808188242498
"ENSG00000234602.9","MCIDAS",0.420808188242498
"ENSG00000181019.13","NQO1",0.420817868796862
"ENSG00000102241.12","HTATSF1",0.420874893453354
"ENSG00000128805.15","ARHGAP22",0.420874893453354
"ENSG00000188993.3","LRRC66",0.420931710638267
"ENSG00000138778.13","CENPE",0.420949722843097
"ENSG00000106991.14","ENG",0.420973180215199
"ENSG00000033627.17","ATP6V0A1",0.42098856698402
"ENSG00000169169.15","CPT1C",0.42098856698402
"ENSG00000178096.9","BOLA1",0.421008917506418
"ENSG00000106211.10","HSPB1",0.421055376569733
"ENSG00000139155.9","SLCO1C1",0.421117819350214
"ENSG00000167646.14","DNAAF3",0.421117819350214
"ENSG00000162073.14","PAQR4",0.421182963525058
"ENSG00000149635.3","OCSTAMP",0.421460931932695
"ENSG00000110274.16","CEP164",0.421553596417393
"ENSG00000173302.5","GPR148",0.421599917844124
"ENSG00000231887.7","PRH1",0.421599917844124
"ENSG00000115808.12","STRN",0.421767367843722
"ENSG00000168066.20","SF1",0.421767367843722
"ENSG00000083799.18","CYLD",0.421915454336226
"ENSG00000175893.12","ZDHHC21",0.422315575318907
"ENSG00000162643.13","DNAI3",0.422373589455744
"ENSG00000111331.13","OAS3",0.422440894727899
"ENSG00000132911.5","NMUR2",0.422458978191351
"ENSG00000057252.13","SOAT1",0.422777004844109
"ENSG00000171560.16","FGA",0.422828456051742
"ENSG00000222036.8","POTEM",0.422828456051742
"ENSG00000117152.14","RGS4",0.422848382178569
"ENSG00000070761.8","CFAP20",0.423070088815692
"ENSG00000182013.18","PNMA8A",0.423117000958442
"ENSG00000188315.8","C3orf62",0.423117000958442
"ENSG00000203485.14","INF2",0.423117000958442
"ENSG00000182591.6","KRTAP11-1",0.423403974576461
"ENSG00000268173.3","AC007192.1",0.423466685662573
"ENSG00000101842.14","VSIG1",0.423558522170613
"ENSG00000163737.4","PF4",0.424074070918886
"ENSG00000260903.3","XKR7",0.424157653831196
"ENSG00000117143.13","UAP1",0.424194878216031
"ENSG00000114439.19","BBX",0.424338057914359
"ENSG00000172137.19","CALB2",0.424360488245626
"ENSG00000172269.19","DPAGT1",0.424383263886086
"ENSG00000267127.7","AC090360.1",0.424383263886086
"ENSG00000260314.3","MRC1",0.424619052735916
"ENSG00000133275.16","CSNK1G2",0.424716075152691
"ENSG00000151353.15","TMEM18",0.424716075152691
"ENSG00000170270.5","GON7",0.424843375027472
"ENSG00000086619.14","ERO1B",0.424862043660533
"ENSG00000256574.8","OR13A1",0.424883159381793
"ENSG00000196305.18","IARS1",0.42501382571
"ENSG00000143847.15","PPFIA4",0.425257076765929
"ENSG00000147099.21","HDAC8",0.425400375295805
"ENSG00000107829.15","FBXW4",0.425533830751914
"ENSG00000059691.12","GATB",0.425560521247825
"ENSG00000225556.1","C2CD4D",0.425753679431819
"ENSG00000129493.15","HEATR5A",0.425976558412246
"ENSG00000180537.13","RNF182",0.425984372836365
"ENSG00000158715.6","SLC45A3",0.426287793177579
"ENSG00000158055.16","GRHL3",0.426796459883668
"ENSG00000113100.10","CDH9",0.426969053602724
"ENSG00000105989.10","WNT2",0.427287352485638
"ENSG00000100580.8","TMED8",0.427302733657904
"ENSG00000116035.4","VAX2",0.427531033849737
"ENSG00000134216.19","CHIA",0.427531033849737
"ENSG00000181016.9","LSMEM1",0.427617915963806
"ENSG00000172725.14","CORO1B",0.427777715233958
"ENSG00000100284.21","TOM1",0.427999435116713
"ENSG00000139977.14","NAA30",0.428143681181379
"ENSG00000186766.8","FOXI2",0.428646430287606
"ENSG00000165555.9","NOXRED1",0.428932956383013
"ENSG00000213139.8","CRYGS",0.429073450281922
"ENSG00000197647.11","ZNF433",0.429092291702611
"ENSG00000169330.9","MINAR1",0.429328086165242
"ENSG00000006128.12","TAC1",0.429343465807831
"ENSG00000131844.16","MCCC2",0.429522018150786
"ENSG00000138411.13","HECW2",0.429606732492189
"ENSG00000138653.10","NDST4",0.429606732492189
"ENSG00000277322.1","GOLGA6L6",0.429710974541209
"ENSG00000188162.12","OTOG",0.429792117307826
"ENSG00000160882.13","CYP11B1",0.429846361394431
"ENSG00000047936.11","ROS1",0.429978444876059
"ENSG00000120963.12","ZNF706",0.430221325023513
"ENSG00000285437.1","POLR2J3",0.430294334820144
"ENSG00000133246.12","PRAM1",0.430437193794126
"ENSG00000128394.17","APOBEC3F",0.430627984378345
"ENSG00000182318.6","ZSCAN22",0.430717046412449
"ENSG00000174792.11","ODAPH",0.430982841683848
"ENSG00000168903.9","BTNL3",0.431000049248636
"ENSG00000160182.3","TFF1",0.431027073981373
"ENSG00000182287.15","AP1S2",0.431117286482355
"ENSG00000284695.1","AC108941.3",0.431117286482355
"ENSG00000089902.10","RCOR1",0.431137764609304
"ENSG00000162923.17","WDR26",0.431137764609304
"ENSG00000104960.15","PTOV1",0.431180978160023
"ENSG00000134184.13","GSTM1",0.431180978160023
"ENSG00000163810.12","TGM4",0.431197161802519
"ENSG00000118412.13","CASP8AP2",0.431402939926415
"ENSG00000171772.17","SYCE1",0.431458796841284
"ENSG00000104321.11","TRPA1",0.431545863734588
"ENSG00000144747.17","TMF1",0.432000655672384
"ENSG00000157869.16","RAB28",0.432000655672384
"ENSG00000123561.15","SERPINA7",0.43208064401362
"ENSG00000121775.18","TMEM39B",0.432097773206979
"ENSG00000028310.18","BRD9",0.432146636654985
"ENSG00000204956.5","PCDHGA1",0.432146636654985
"ENSG00000243056.2","EIF4EBP3",0.432456533088106
"ENSG00000226887.8","ERVMER34-1",0.432485219449363
"ENSG00000067057.18","PFKP",0.432579660739401
"ENSG00000198870.8","STKLD1",0.432724661396886
"ENSG00000077254.14","USP33",0.432735862245109
"ENSG00000111275.13","ALDH2",0.432913468999024
"ENSG00000162613.17","FUBP1",0.432975843524942
"ENSG00000117592.9","PRDX6",0.433004725205673
"ENSG00000185222.10","TCEAL9",0.433229134580694
"ENSG00000181215.15","C4orf50",0.433245314446736
"ENSG00000189362.12","NEMP2",0.433258047462385
"ENSG00000164506.14","STXBP5",0.433477092673855
"ENSG00000213658.12","LAT",0.433477092673855
"ENSG00000112494.10","UNC93A",0.433670596631678
"ENSG00000141668.10","CBLN2",0.433670596631678
"ENSG00000165215.6","CLDN3",0.433696164496369
"ENSG00000184786.6","TCTE3",0.433731064262992
"ENSG00000185610.6","DBX2",0.433731064262992
"ENSG00000277150.2","F8A3",0.433807256365631
"ENSG00000064393.16","HIPK2",0.433947298737931
"ENSG00000083457.12","ITGAE",0.433947298737931
"ENSG00000105967.16","TFEC",0.433947298737931
"ENSG00000132600.17","PRMT7",0.433947298737931
"ENSG00000124444.16","ZNF576",0.434022917254192
"ENSG00000132970.14","WASF3",0.43403433975606
"ENSG00000129515.20","SNX6",0.434053269035943
"ENSG00000166450.13","PRTG",0.434229208060326
"ENSG00000167397.15","VKORC1",0.434354953176222
"ENSG00000146223.16","RPL7L1",0.434485718541387
"ENSG00000132932.17","ATP8A2",0.434557073384688
"ENSG00000164828.18","SUN1",0.434749519126931
"ENSG00000100427.16","MLC1",0.434867308580032
"ENSG00000099889.14","ARVCF",0.434873887183359
"ENSG00000104881.16","PPP1R13L",0.434873887183359
"ENSG00000105325.15","FZR1",0.434873887183359
"ENSG00000007545.16","CRAMP1",0.435039262343
"ENSG00000064115.11","TM7SF3",0.435091478861526
"ENSG00000135744.8","AGT",0.435178140840998
"ENSG00000170579.17","DLGAP1",0.435178140840998
"ENSG00000151640.13","DPYSL4",0.435205102829611
"ENSG00000118894.15","EEF2KMT",0.435739549817392
"ENSG00000140527.15","WDR93",0.435834941250339
"ENSG00000184381.20","PLA2G6",0.435871229810989
"ENSG00000198183.12","BPIFA1",0.435961720839361
"ENSG00000004809.14","SLC22A16",0.436447184052594
"ENSG00000114784.4","EIF1B",0.436447184052594
"ENSG00000178691.11","SUZ12",0.436447184052594
"ENSG00000108433.17","GOSR2",0.437095761207571
"ENSG00000169344.15","UMOD",0.437095761207571
"ENSG00000182676.5","PPP1R27",0.437141933462767
"ENSG00000145451.13","GLRA3",0.437749873704729
"ENSG00000144674.16","GOLGA4",0.437980363404137
"ENSG00000056998.20","GYG2",0.43801102809107
"ENSG00000162066.16","AMDHD2",0.438325102466548
"ENSG00000123453.18","SARDH",0.438440063867051
"ENSG00000138175.9","ARL3",0.438517857161416
"ENSG00000087842.11","PIR",0.43873590106469
"ENSG00000136840.19","ST6GALNAC4",0.438895165910606
"ENSG00000141316.13","SPACA3",0.438931575348984
"ENSG00000110881.12","ASIC1",0.439047806691243
"ENSG00000132024.17","CC2D1A",0.439047806691243
"ENSG00000164080.13","RAD54L2",0.439047806691243
"ENSG00000182931.9","WFDC10B",0.439164076081718
"ENSG00000101493.11","ZNF516",0.43945523448073
"ENSG00000015133.19","CCDC88C",0.439464451363688
"ENSG00000134363.12","FST",0.439838590059004
"ENSG00000101181.17","MTG2",0.439996151194837
"ENSG00000171552.14","BCL2L1",0.440019051609561
"ENSG00000150394.14","CDH8",0.440073896241696
"ENSG00000140025.16","EFCAB11",0.440104481692928
"ENSG00000158423.17","RIBC1",0.440204391542359
"ENSG00000164308.17","ERAP2",0.440646956863647
"ENSG00000160767.21","FAM189B",0.440673924771959
"ENSG00000137221.14","TJAP1",0.440682526710687
"ENSG00000165669.14","FAM204A",0.440682526710687
"ENSG00000109445.11","ZNF330",0.440782777366944
"ENSG00000165794.10","SLC39A2",0.440782777366944
"ENSG00000109771.15","LRP2BP",0.440787710717043
"ENSG00000175137.11","SH3BP5L",0.44086636478376
"ENSG00000125813.13","PAX1",0.441238489168536
"ENSG00000124780.14","KCNK17",0.441412325033569
"ENSG00000258461.5","AC012651.1",0.441516454345606
"ENSG00000105887.11","MTPN",0.441854385696885
"ENSG00000113621.15","TXNDC15",0.441937838487347
"ENSG00000130821.17","SLC6A8",0.441937838487347
"ENSG00000205038.12","PKHD1L1",0.441937838487347
"ENSG00000184545.11","DUSP8",0.441971761784886
"ENSG00000251664.5","PCDHA12",0.442154287168375
"ENSG00000127081.14","ZNF484",0.442204109946965
"ENSG00000204950.4","LRRC10B",0.442261449803044
"ENSG00000115306.16","SPTBN1",0.44229549754894
"ENSG00000166426.8","CRABP1",0.442340038195457
"ENSG00000092054.13","MYH7",0.44239734069047
"ENSG00000255855.2","KDM4F",0.442899217890938
"ENSG00000058600.16","POLR3E",0.443118100940575
"ENSG00000156345.18","CDK20",0.443118100940575
"ENSG00000164091.12","WDR82",0.443118100940575
"ENSG00000179862.7","CITED4",0.443118100940575
"ENSG00000167965.18","MLST8",0.443622480461746
"ENSG00000076242.16","MLH1",0.443853410085214
"ENSG00000189043.10","NDUFA4",0.443873578827061
"ENSG00000228836.8","CT45A5",0.443873578827061
"ENSG00000084110.11","HAL",0.443873893868691
"ENSG00000100078.4","PLA2G3",0.443873893868691
"ENSG00000162836.12","ACP6",0.443873893868691
"ENSG00000163873.10","GRIK3",0.443873893868691
"ENSG00000189280.3","GJB5",0.443873893868691
"ENSG00000196730.13","DAPK1",0.444174950743621
"ENSG00000035687.10","ADSS2",0.444314410741957
"ENSG00000154258.17","ABCA9",0.444356152533008
"ENSG00000106771.13","TMEM245",0.444450252762332
"ENSG00000111057.11","KRT18",0.444468496557807
"ENSG00000159261.12","CLDN14",0.444468496557807
"ENSG00000176890.16","TYMS",0.444752246294444
"ENSG00000172426.16","RSPH9",0.444806966207101
"ENSG00000172159.16","FRMD3",0.444866203130924
"ENSG00000173401.10","GLIPR1L1",0.445281345111977
"ENSG00000101882.10","NKAP",0.445579802732898
"ENSG00000106443.17","PHF14",0.445629090978129
"ENSG00000181704.12","YIPF6",0.445654903707327
"ENSG00000144026.12","ZNF514",0.445862721658562
"ENSG00000174938.14","SEZ6L2",0.445909302324925
"ENSG00000134539.17","KLRD1",0.445914986362676
"ENSG00000158427.15","TMSB15B",0.445914986362676
"ENSG00000275896.6","PRSS2",0.446103977729792
"ENSG00000127080.10","IPPK",0.446320628624623
"ENSG00000104915.15","STX10",0.446425874506276
"ENSG00000083642.19","PDS5B",0.446597840213314
"ENSG00000168795.5","ZBTB5",0.446597840213314
"ENSG00000073734.10","ABCB11",0.446716214916709
"ENSG00000101019.22","UQCC1",0.446987507110786
"ENSG00000131781.13","FMO5",0.446996561610501
"ENSG00000250423.2","KIAA1210",0.447125546389995
"ENSG00000066455.13","GOLGA5",0.447146412612829
"ENSG00000151655.19","ITIH2",0.447228580594767
"ENSG00000115998.8","C2orf42",0.447370990575894
"ENSG00000151148.14","UBE3B",0.447400535291309
"ENSG00000148773.14","MKI67",0.44744621068235
"ENSG00000133111.4","RFXAP",0.447509450570256
"ENSG00000135052.16","GOLM1",0.447528546689696
"ENSG00000143126.8","CELSR2",0.448009167483339
"ENSG00000186185.14","KIF18B",0.448058329381189
"ENSG00000140538.16","NTRK3",0.44821954886818
"ENSG00000177302.15","TOP3A",0.44821954886818
"ENSG00000124217.5","MOCS3",0.448532508973777
"ENSG00000188921.14","HACD4",0.448532508973777
"ENSG00000155970.12","MICU3",0.44862163734858
"ENSG00000135617.4","PRADC1",0.448674147005864
"ENSG00000255221.3","CARD17",0.449114762382958
"ENSG00000270647.6","TAF15",0.449256435161401
"ENSG00000165672.7","PRDX3",0.449386901008718
"ENSG00000087269.16","NOP14",0.449398509087883
"ENSG00000164683.18","HEY1",0.449580200079494
"ENSG00000152207.7","CYSLTR2",0.449941251799906
"ENSG00000198917.13","SPOUT1",0.450200771328503
"ENSG00000108878.5","CACNG1",0.450441467824188
"ENSG00000171446.7","KRT27",0.450479666114452
"ENSG00000021852.13","C8B",0.451207383645023
"ENSG00000142484.7","TM4SF5",0.451238510381545
"ENSG00000136842.14","TMOD1",0.451560377025662
"ENSG00000165714.11","BORCS5",0.451770047667272
"ENSG00000198836.11","OPA1",0.451770047667272
"ENSG00000236320.4","SLFN14",0.451770047667272
"ENSG00000105875.14","WDR91",0.451804652641308
"ENSG00000168818.10","STX18",0.451923602710968
"ENSG00000180834.8","MAP6D1",0.451939203422527
"ENSG00000119979.18","DENND10",0.451950082357954
"ENSG00000145990.11","GFOD1",0.451950082357954
"ENSG00000083844.10","ZNF264",0.452031135495093
"ENSG00000178623.12","GPR35",0.452164575193001
"ENSG00000273540.4","AGBL1",0.452164575193001
"ENSG00000179950.14","PUF60",0.452167607709919
"ENSG00000148602.6","LRIT1",0.452178382370235
"ENSG00000181885.18","CLDN7",0.452382162902021
"ENSG00000171102.14","OBP2B",0.452486100706139
"ENSG00000130818.12","ZNF426",0.452762413218455
"ENSG00000180532.10","ZSCAN4",0.45286644188999
"ENSG00000182264.9","IZUMO1",0.452877425632462
"ENSG00000122692.9","SMU1",0.4529667976979
"ENSG00000104142.11","VPS18",0.453019746237915
"ENSG00000067365.15","METTL22",0.453128587032664
"ENSG00000188573.8","FBLL1",0.453273635228689
"ENSG00000130876.11","SLC7A10",0.453294442569561
"ENSG00000114423.23","CBLB",0.453320394462988
"ENSG00000286268.1","AF196969.1",0.453437028909262
"ENSG00000197446.9","CYP2F1",0.45349915175226
