;seminoma vs non-seminoma Fold Change;seminoma vs non-seminoma pval;seminoma vs non-seminoma fdr;seminoma vs non-seminoma significant;embryonal vs seminoma Fold Change;embryonal vs seminoma pval;embryonal vs seminoma fdr;embryonal vs seminoma significant;embryonal vs non_embryonal_non_seminoma Fold Change;embryonal vs non_embryonal_non_seminoma pval;embryonal vs non_embryonal_non_seminoma fdr;embryonal vs non_embryonal_non_seminoma significant;teratoma vs non-teratoma Fold Change;teratoma vs non-teratoma pval;teratoma vs non-teratoma fdr;teratoma vs non-teratoma significant;KIT-mutated seminoma vs KIT-wildtype seminoma Fold Change;KIT-mutated seminoma vs KIT-wildtype seminoma pval;KIT-mutated seminoma vs KIT-wildtype seminoma fdr;KIT-mutated seminoma vs KIT-wildtype seminoma significant
hsa-mir-4716, mature,MIMAT0019826;;;;;;;;;;;;;;;;;;;;
hsa-mir-4716, mature,MIMAT0019827;;;;;;;;;;;;;;;;;;;;
hsa-mir-4717, mature,MIMAT0019829;;;;;;;;;;;;;;;;;;;;
hsa-mir-4717, mature,MIMAT0019830;;;;;;;;;;;;;;;;;;;;
hsa-mir-4718, mature,MIMAT0019831;;;;;;;;;;;;;;;;;;;;
hsa-mir-4719, mature,MIMAT0019832;;;;;;;;;;;;;;;;;;;;
hsa-mir-4720, mature,MIMAT0019833;;;;;;;;;;;;;;;;;;;;
hsa-mir-4720, mature,MIMAT0019834;;;;;;;;;;;;;;;;;;;;
hsa-mir-4721, mature,MIMAT0019835;;;;;;;;;;;;;;;;;;;;
hsa-mir-4722, mature,MIMAT0019836;;;;;;;;;;;;;;;;;;;;
hsa-mir-4722, mature,MIMAT0019837;;;;;;;;;;;;;;;;;;;;
hsa-mir-4723, mature,MIMAT0019838;;;;;;;;;;;;;;;;;;;;
hsa-mir-4723, mature,MIMAT0019839;;;;;;;;;;;;;;;;;;;;
hsa-mir-4724, mature,MIMAT0019841;;;;;;;;;;;;;;;;;;;;
hsa-mir-4724, mature,MIMAT0019842;;;;;;;;;;;;;;;;;;;;
hsa-mir-4725, mature,MIMAT0019843;;;;;;;;;;;;;;;;;;;;
hsa-mir-4725, mature,MIMAT0019844;;;;;;;;;;;;;;;;;;;;
hsa-mir-4726, mature,MIMAT0019845;;;;;;;;;;;;;;;;;;;;
hsa-mir-4726, mature,MIMAT0019846;;;;;;;;;;;;;;;;;;;;
hsa-mir-4727, mature,MIMAT0019847;;;;;;;;;;;;;;;;;;;;
hsa-mir-4727, mature,MIMAT0019848;;;;;;;;;;;;;;;;;;;;
hsa-mir-4728, mature,MIMAT0019849;;;;;;;;;;;;;;;;;;;;
hsa-mir-4728, mature,MIMAT0019850;;;;;;;;;;;;;;;;;;;;
hsa-mir-4729, mature,MIMAT0019851;;;;;;;;;;;;;;;;;;;;
hsa-mir-4730, mature,MIMAT0019852;;;;;;;;;;;;;;;;;;;;
hsa-mir-4731, mature,MIMAT0019853;;;;;;;;;;;;;;;;;;;;
hsa-mir-4731, mature,MIMAT0019854;;;;;;;;;;;;;;;;;;;;
hsa-mir-4732, mature,MIMAT0019855;;;;;;;;;;;;;;;;;;;;
hsa-mir-4732, mature,MIMAT0019856;;;;;;;;;;;;;;;;;;;;
hsa-mir-4733, mature,MIMAT0019857;;;;;;;;;;;;;;;;;;;;
hsa-mir-4733, mature,MIMAT0019858;;;;;;;;;;;;;;;;;;;;
hsa-mir-4734, mature,MIMAT0019859;;;;;;;;;;;;;;;;;;;;
hsa-mir-4735, mature,MIMAT0019860;;;;;;;;;;;;;;;;;;;;
hsa-mir-4735, mature,MIMAT0019861;;;;;;;;;;;;;;;;;;;;
hsa-mir-4736, mature,MIMAT0019862;;;;;;;;;;;;;;;;;;;;
hsa-mir-4738, mature,MIMAT0019866;;;;;;;;;;;;;;;;;;;;
hsa-mir-4738, mature,MIMAT0019867;;;;;;;;;;;;;;;;;;;;
hsa-mir-4739, mature,MIMAT0019868;;;;;;;;;;;;;;;;;;;;
hsa-mir-4740, mature,MIMAT0019869;;;;;;;;;;;;;;;;;;;;
hsa-mir-4740, mature,MIMAT0019870;;;;;;;;;;;;;;;;;;;;
hsa-mir-4741, mature,MIMAT0019871;;;;;;;;;;;;;;;;;;;;
hsa-mir-4742, mature,MIMAT0019872;;;;;;;;;;;;;;;;;;;;
hsa-mir-4742, mature,MIMAT0019873;;;;;;;;;;;;;;;;;;;;
hsa-mir-4743, mature,MIMAT0019874;;;;;;;;;;;;;;;;;;;;
hsa-mir-4743, mature,MIMAT0022978;;;;;;;;;;;;;;;;;;;;
hsa-mir-4744, mature,MIMAT0019875;;;;;;;;;;;;;;;;;;;;
hsa-mir-4745, mature,MIMAT0019878;;;;;;;;;;;;;;;;;;;;
hsa-mir-4745, mature,MIMAT0019879;;;;;;;;;;;;;;;;;;;;
hsa-mir-4746, mature,MIMAT0019880;;;;;;;;;;;;;;;;;;;;
hsa-mir-4747, mature,MIMAT0019882;;;;;;;;;;;;;;;;;;;;
hsa-mir-4747, mature,MIMAT0019883;;;;;;;;;;;;;;;;;;;;
hsa-mir-4748, mature,MIMAT0019884;;;;;;;;;;;;;;;;;;;;
hsa-mir-4749, mature,MIMAT0019885;;;;;;;;;;;;;;;;;;;;
hsa-mir-4749, mature,MIMAT0019886;;;;;;;;;;;;;;;;;;;;
hsa-mir-4750, mature,MIMAT0019887;;;;;;;;;;;;;;;;;;;;
hsa-mir-4750, mature,MIMAT0022979;;;;;;;;;;;;;;;;;;;;
hsa-mir-4751, mature,MIMAT0019888;;;;;;;;;;;;;;;;;;;;
hsa-mir-4752, mature,MIMAT0019889;;;;;;;;;;;;;;;;;;;;
hsa-mir-4753, mature,MIMAT0019890;;;;;;;;;;;;;;;;;;;;
hsa-mir-4753, mature,MIMAT0019891;;;;;;;;;;;;;;;;;;;;
hsa-mir-4754, mature,MIMAT0019894;;;;;;;;;;;;;;;;;;;;
hsa-mir-4755, mature,MIMAT0019895;;;;;;;;;;;;;;;;;;;;
hsa-mir-4755, mature,MIMAT0019896;;;;;;;;;;;;;;;;;;;;
hsa-mir-4756, mature,MIMAT0019900;;;;;;;;;;;;;;;;;;;;
hsa-mir-4757, mature,MIMAT0019901;;;;;;;;;;;;;;;;;;;;
hsa-mir-4757, mature,MIMAT0019902;;;;;;;;;;;;;;;;;;;;
hsa-mir-4758, mature,MIMAT0019903;;;;;;;;;;;;;;;;;;;;
hsa-mir-4758, mature,MIMAT0019904;;;;;;;;;;;;;;;;;;;;
hsa-mir-4759, mature,MIMAT0019905;;;;;;;;;;;;;;;;;;;;
hsa-mir-4760, mature,MIMAT0019906;;;;;;;;;;;;;;;;;;;;
hsa-mir-4761, mature,MIMAT0019908;;;;;;;;;;;;;;;;;;;;
hsa-mir-4761, mature,MIMAT0019909;;;;;;;;;;;;;;;;;;;;
hsa-mir-4762, mature,MIMAT0019910;;;;;;;;;;;;;;;;;;;;
hsa-mir-4762, mature,MIMAT0019911;;;;;;;;;;;;;;;;;;;;
hsa-mir-4763, mature,MIMAT0019912;;;;;;;;;;;;;;;;;;;;
hsa-mir-4763, mature,MIMAT0019913;;;;;;;;;;;;;;;;;;;;
hsa-mir-4764, mature,MIMAT0019914;;;;;;;;;;;;;;;;;;;;
hsa-mir-4764, mature,MIMAT0019915;;;;;;;;;;;;;;;;;;;;
hsa-mir-4765, mature,MIMAT0019916;;;;;;;;;;;;;;;;;;;;
hsa-mir-4766, mature,MIMAT0019917;;;;;;;;;;;;;;;;;;;;
hsa-mir-4766, mature,MIMAT0019918;;;;;;;;;;;;;;;;;;;;
hsa-mir-4767, mature,MIMAT0019919;;;;;;;;;;;;;;;;;;;;
hsa-mir-4768, mature,MIMAT0019920;;;;;;;;;;;;;;;;;;;;
hsa-mir-4768, mature,MIMAT0019921;;;;;;;;;;;;;;;;;;;;
hsa-mir-4769, mature,MIMAT0019922;;;;;;;;;;;;;;;;;;;;
hsa-mir-4769, mature,MIMAT0019923;;;;;;;;;;;;;;;;;;;;
hsa-mir-4770, mature,MIMAT0019924;;;;;;;;;;;;;;;;;;;;
hsa-mir-4771-1, mature,MIMAT0019925;;;;;;;;;;;;;;;;;;;;
hsa-mir-4772, mature,MIMAT0019926;;;;;;;;;;;;;;;;;;;;
hsa-mir-4772, mature,MIMAT0019927;;;;;;;;;;;;;;;;;;;;
hsa-mir-4773-1, mature,MIMAT0019928;;;;;;;;;;;;;;;;;;;;
hsa-mir-4774, mature,MIMAT0019929;;;;;;;;;;;;;;;;;;;;
hsa-mir-4774, mature,MIMAT0019930;;;;;;;;;;;;;;;;;;;;
hsa-mir-4775, mature,MIMAT0019931;;;;;;;;;;;;;;;;;;;;
hsa-mir-4776-1, mature,MIMAT0019932;;;;;;;;;;;;;;;;;;;;
hsa-mir-4776-1, mature,MIMAT0019933;;;;;;;;;;;;;;;;;;;;
hsa-mir-4777, mature,MIMAT0019934;;;;;;;;;;;;;;;;;;;;
hsa-mir-4777, mature,MIMAT0019935;;;;;;;;;;;;;;;;;;;;
hsa-mir-4778, mature,MIMAT0019936;;;;;;;;;;;;;;;;;;;;
hsa-mir-4778, mature,MIMAT0019937;;;;;;;;;;;;;;;;;;;;
hsa-mir-4779, mature,MIMAT0019938;;;;;;;;;;;;;;;;;;;;
hsa-mir-4780, mature,MIMAT0019939;;;;;;;;;;;;;;;;;;;;
hsa-mir-4781, mature,MIMAT0019942;;;;;;;;;;;;;;;;;;;;
hsa-mir-4781, mature,MIMAT0019943;;;;;;;;;;;;;;;;;;;;
hsa-mir-4782, mature,MIMAT0019944;;;;;;;;;;;;;;;;;;;;
hsa-mir-4782, mature,MIMAT0019945;;;;;;;;;;;;;;;;;;;;
hsa-mir-4783, mature,MIMAT0019947;;;;;;;;;;;;;;;;;;;;
hsa-mir-4784, mature,MIMAT0019948;;;;;;;;;;;;;;;;;;;;
hsa-mir-4785, mature,MIMAT0019949;;;;;;;;;;;;;;;;;;;;
hsa-mir-4786, mature,MIMAT0019954;;;;;;;;;;;;;;;;;;;;
hsa-mir-4786, mature,MIMAT0019955;;;;;;;;;;;;;;;;;;;;
hsa-mir-4787, mature,MIMAT0019956;;;;;;;;;;;;;;;;;;;;
hsa-mir-4787, mature,MIMAT0019957;;;;;;;;;;;;;;;;;;;;
hsa-mir-4788, mature,MIMAT0019958;;;;;;;;;;;;;;;;;;;;
hsa-mir-4789, mature,MIMAT0019960;;;;;;;;;;;;;;;;;;;;
hsa-mir-4790, mature,MIMAT0019962;;;;;;;;;;;;;;;;;;;;
hsa-mir-4791, mature,MIMAT0019963;;;;;;;;;;;;;;;;;;;;
hsa-mir-4793, mature,MIMAT0019965;;;;;;;;;;;;;;;;;;;;
hsa-mir-4793, mature,MIMAT0019966;;;;;;;;;;;;;;;;;;;;
hsa-mir-4794, mature,MIMAT0019967;;;;;;;;;;;;;;;;;;;;
hsa-mir-4795, mature,MIMAT0019968;;;;;;;;;;;;;;;;;;;;
hsa-mir-4795, mature,MIMAT0019969;;;;;;;;;;;;;;;;;;;;
hsa-mir-4796, mature,MIMAT0019970;;;;;;;;;;;;;;;;;;;;
hsa-mir-4796, mature,MIMAT0019971;;;;;;;;;;;;;;;;;;;;
hsa-mir-4797, mature,MIMAT0019972;;;;;;;;;;;;;;;;;;;;
hsa-mir-4797, mature,MIMAT0019973;;;;;;;;;;;;;;;;;;;;
hsa-mir-4798, mature,MIMAT0019974;;;;;;;;;;;;;;;;;;;;
hsa-mir-4798, mature,MIMAT0019975;;;;;;;;;;;;;;;;;;;;
hsa-mir-4799, mature,MIMAT0019976;;;;;;;;;;;;;;;;;;;;
hsa-mir-4799, mature,MIMAT0019977;;;;;;;;;;;;;;;;;;;;
hsa-mir-4800, mature,MIMAT0019978;;;;;;;;;;;;;;;;;;;;
hsa-mir-4800, mature,MIMAT0019979;;;;;;;;;;;;;;;;;;;;
hsa-mir-4802, mature,MIMAT0019981;;;;;;;;;;;;;;;;;;;;
hsa-mir-4802, mature,MIMAT0019982;;;;;;;;;;;;;;;;;;;;
hsa-mir-4803, mature,MIMAT0019983;;;;;;;;;;;;;;;;;;;;
hsa-mir-4804, mature,MIMAT0019984;;;;;;;;;;;;;;;;;;;;
hsa-mir-4804, mature,MIMAT0019985;;;;;;;;;;;;;;;;;;;;
hsa-mir-483, mature,MIMAT0002173;4.43071102632705;0.02238288261053126;0.029873928000346158;True;;;;;-3.8815675220023014;0.14045862084781946;0.1806642483767492;False;10.650895729743112;0.25792013814982867;0.3333121785320863;False;;;;
hsa-mir-483, mature,MIMAT0004761;;;;;;;;;;;;;;;;;;;;
hsa-mir-484, mature,MIMAT0002174;-1.1865578055520025;0.017566472826286088;0.023540495973687025;True;-1.84488005356449;0.0001627443802697882;0.0004697554236391505;True;-1.9091816987764314;0.01629812918421248;0.029218407760298024;True;1.3201677036827337;0.6548916514201716;0.7030146801187784;False;-1.2581146388718103;0.003921855954421105;0.013538461650878334;True
hsa-mir-485, mature,MIMAT0002175;;;;;;;;;;;;;;;;;;;;
hsa-mir-485, mature,MIMAT0002176;-1.2337305351979748;0.5752056317714414;0.6044224257661812;False;-1.675746756881088;0.018643736618158154;0.03454238318210898;True;-1.7614473499163636;0.10855551956319269;0.1455822084064522;False;1.1076239340924097;0.9820970550877927;0.9845152456715016;False;-1.3491493440447346;0.16698593243797896;0.28822229434500474;False
hsa-mir-486-1, mature,MIMAT0002177;2.6346662287260436;4.175919785598343e-05;7.85357641496052e-05;True;4.6611074013207;0.0027229623882245183;0.00609136771291707;True;2.105876525079292;0.5591633611497251;0.6083978709364933;False;1.0893103493366174;0.40512505456089687;0.4693862701119357;False;-1.3308863255864118;0.01217693460712223;0.0356812502441256;True
hsa-mir-486-1, mature,MIMAT0004762;;;;;;;;;;;;;;;;;;;;
hsa-mir-487a, mature,MIMAT0002178;;;;;;;;;;;;;3.004470330830283;0.24831269700975045;0.3226929360978427;False;;;;
hsa-mir-487a, mature,MIMAT0026559;;;;;;;;;;;;;;;;;;;;
hsa-mir-487b, mature,MIMAT0003180;2.439211927981225;5.01433950935163e-06;1.168835477179852e-05;True;-1.2081068405566857;0.6615206677858603;0.7034480340539782;False;-3.9307570374503698;0.0005034664943043931;0.0019795387162422733;True;2.880747405799545;0.04133908808458274;0.0909252487927572;False;-1.3871213575757502;0.10005897511420907;0.1969911072560991;False
hsa-mir-487b, mature,MIMAT0026614;;;;;;;;;;;;;;;;;;;;
hsa-mir-488, mature,MIMAT0002804;;;;;;;;;;;;;;;;;;;;
hsa-mir-488, mature,MIMAT0004763;;;;;;;;;;;;;;;;;;;;
hsa-mir-489, mature,MIMAT0002805;;;;;;;;;;;;;;;;;;;;
hsa-mir-489, mature,MIMAT0026605;;;;;;;;;;;;;;;;;;;;
hsa-mir-490, mature,MIMAT0002806;;;;;;;;;-18.69598868245362;0.007806456061145434;0.01599562514409268;True;62.270281841215976;0.07597130207127362;0.14340650278622435;False;;;;
hsa-mir-490, mature,MIMAT0004764;;;;;;;;;;;;;;;;;;;;
hsa-mir-491, mature,MIMAT0002807;;;;;;;;;;;;;;;;;;;;
hsa-mir-491, mature,MIMAT0004765;;;;;;;;;;;;;;;;;;;;
hsa-mir-492, mature,MIMAT0002812;;;;;;;;;;;;;;;;;;;;
hsa-mir-493, mature,MIMAT0002813;1.1908994682694294;0.0008550514637557476;0.001310287196773854;True;-1.1805244555371432;0.6153942790870701;0.6637466867296257;False;-2.3512643824839845;0.008175345580943535;0.01654192731582727;True;1.6740360224815154;0.19164163626956585;0.2649859661998935;False;-1.69966762858938;0.00020888813288195624;0.0016449940464454053;True
hsa-mir-493, mature,MIMAT0003161;-1.0259493489278442;0.2200144361345912;0.25552553810719186;False;-1.4839641619077992;0.03612212299075978;0.058966925098429476;False;-1.5474336571474598;0.021979341679241905;0.03679926511864141;True;1.0291538544823182;0.38757274864822544;0.4569278720905395;False;-1.285132842020196;0.043613607386836555;0.10176508390261864;False
hsa-mir-494, mature,MIMAT0002816;;;;;;;;;;;;;;;;;;;;
hsa-mir-494, mature,MIMAT0026607;;;;;;;;;;;;;;;;;;;;
hsa-mir-495, mature,MIMAT0002817;1.0471293670258601;0.10165094923767255;0.1254147370366291;False;-2.135166435496146;0.006541132504457311;0.01334744605639262;True;-3.1827542371650264;0.007435850955863947;0.015406014555263027;True;1.5772135094253548;0.3088516062230161;0.3826896214220521;False;-1.0442103673744978;0.6089100696219681;0.734188217917397;False
hsa-mir-495, mature,MIMAT0022924;;;;;;;;;;;;;;;;;;;;
hsa-mir-496, mature,MIMAT0002818;7.41850697737434;1.0920401337373793e-06;2.868772097357719e-06;True;;;;;-2.8323065636629408;0.006790806375776005;0.014154331361557216;True;6.112194771441313;0.09971661995501037;0.16338265981099256;False;;;;
hsa-mir-497, mature,MIMAT0002820;;;;;;;;;;;;;;;;;;;;
hsa-mir-497, mature,MIMAT0004768;;;;;;;;;;;;;;;;;;;;
hsa-mir-498, mature,MIMAT0002824;7.129356504923223;1.1378069598407315e-07;4.537519321774483e-07;True;16.696644484149733;1.5103293028134642e-05;7.601990824161103e-05;True;148.3494928904389;1.4123849741646264e-05;0.00020766253415873282;True;-13.12373784982347;4.06060291611623e-07;2.9660056082935936e-06;True;;;;
hsa-mir-4999, mature,MIMAT0021017;;;;;;;;;;;;;;;;;;;;
hsa-mir-4999, mature,MIMAT0021018;;;;;;;;;;;;;;;;;;;;
hsa-mir-499a, mature,MIMAT0002870;;;;;;;;;;;;;;;;;;;;
hsa-mir-499a, mature,MIMAT0004772;;;;;;;;;;;;;;;;;;;;
hsa-mir-499b, mature,MIMAT0019897;;;;;;;;;;;;;;;;;;;;
hsa-mir-499b, mature,MIMAT0019898;;;;;;;;;;;;;;;;;;;;
hsa-mir-5000, mature,MIMAT0021019;;;;;;;;;;;;;;;;;;;;
hsa-mir-5000, mature,MIMAT0021020;;;;;;;;;;;;;;;;;;;;
hsa-mir-5001, mature,MIMAT0021021;;;;;;;;;;;;;;;;;;;;
hsa-mir-5001, mature,MIMAT0021022;;;;;;;;;;;;;;;;;;;;
hsa-mir-5002, mature,MIMAT0021023;;;;;;;;;;;;;;;;;;;;
hsa-mir-5002, mature,MIMAT0021024;;;;;;;;;;;;;;;;;;;;
hsa-mir-5003, mature,MIMAT0021025;;;;;;;;;;;;;;;;;;;;
hsa-mir-5003, mature,MIMAT0021026;;;;;;;;;;;;;;;;;;;;
hsa-mir-5004, mature,MIMAT0021027;;;;;;;;;;;;;;;;;;;;
hsa-mir-5004, mature,MIMAT0021028;;;;;;;;;;;;;;;;;;;;
hsa-mir-5006, mature,MIMAT0021033;;;;;;;;;;;;;;;;;;;;
hsa-mir-5006, mature,MIMAT0021034;;;;;;;;;;;;;;;;;;;;
hsa-mir-5007, mature,MIMAT0021035;;;;;;;;;;;;;;;;;;;;
hsa-mir-5007, mature,MIMAT0021036;;;;;;;;;;;;;;;;;;;;
hsa-mir-5008, mature,MIMAT0021039;;;;;;;;;;;;;;;;;;;;
hsa-mir-5008, mature,MIMAT0021040;;;;;;;;;;;;;;;;;;;;
hsa-mir-5009, mature,MIMAT0021041;;;;;;;;;;;;;;;;;;;;
hsa-mir-5009, mature,MIMAT0021042;;;;;;;;;;;;;;;;;;;;
hsa-mir-500a, mature,MIMAT0002871;1.4717052208121955;4.05328064844208e-05;7.666490826481877e-05;True;1.024010192883097;0.5362334561397135;0.5910310355992463;False;-2.7857046211041836;0.0034399155856552864;0.008441211295295951;True;2.7128554913774114;0.14724724184436525;0.21988921448758544;False;1.3783969415636528;0.06547950974996561;0.14103279023069515;False
hsa-mir-500a, mature,MIMAT0004773;;;;;;;;;;;;;;;;;;;;
hsa-mir-500b, mature,MIMAT0016925;;;;;;;;;;;;;;;;;;;;
hsa-mir-500b, mature,MIMAT0027032;;;;;;;;;;;;;;;;;;;;
hsa-mir-501, mature,MIMAT0002872;;;;;;;;;;;;;;;;;;;;
hsa-mir-501, mature,MIMAT0004774;1.3218721313572142;0.00015794858749306265;0.00027661895481589276;True;-1.0782537416216929;0.688437911592702;0.7269519206328532;False;-2.6371786011543166;0.002232957688931301;0.006438361336418585;True;2.63971530637122;0.13839130085052415;0.2094571039899825;False;1.108073488296108;0.11825314106514441;0.22141291910589514;False
hsa-mir-5010, mature,MIMAT0021043;;;;;;;;;;;;;;;;;;;;
hsa-mir-5010, mature,MIMAT0021044;;;;;;;;;;;;;;;;;;;;
hsa-mir-5011, mature,MIMAT0021045;;;;;;;;;;;;;;;;;;;;
hsa-mir-5011, mature,MIMAT0021046;;;;;;;;;;;;;;;;;;;;
hsa-mir-502, mature,MIMAT0002873;;;;;;;;;;;;;;;;;;;;
hsa-mir-502, mature,MIMAT0004775;;;;;;;;;;;;;;;;;;;;
hsa-mir-503, mature,MIMAT0002874;;;;;;;;;-1.349628540526577;0.04290607197433564;0.06344231155179543;False;4.703622018241183;0.07655858087935451;0.1437077272372241;False;;;;
hsa-mir-503, mature,MIMAT0022925;;;;;;;;;;;;;;;;;;;;
hsa-mir-504, mature,MIMAT0002875;;;;;;;;;;;;;;;;;;;;
hsa-mir-504, mature,MIMAT0026612;;;;;;;;;;;;;;;;;;;;
hsa-mir-5047, mature,MIMAT0020541;;;;;;;;;;;;;;;;;;;;
hsa-mir-505, mature,MIMAT0002876;-1.4612798685630386;2.4931071177773655e-05;4.9120146189542145e-05;True;-2.2272459054599776;0.0006290124983700207;0.0016098455466758157;True;-1.7226915257320878;0.3873417607847395;0.4408560829984206;False;-1.5006829264123365;0.025772670671572625;0.0656031617094576;False;-1.128163485918498;0.7582283390680784;0.8530068814515882;False
hsa-mir-505, mature,MIMAT0004776;;;;;;;;;;;;;;;;;;;;
hsa-mir-506, mature,MIMAT0002878;;;;;4.654986321922624;0.04271861714946288;0.06796565632994497;False;11.841820673591588;0.04645450920803813;0.06810703468636099;False;;;;;;;;
hsa-mir-506, mature,MIMAT0022701;;;;;;;;;;;;;;;;;;;;
hsa-mir-507, mature,MIMAT0002879;;;;;;;;;;;;;;;;;;;;
hsa-mir-508, mature,MIMAT0002880;-3.2700014447934906;0.3280693124974925;0.36562606881033677;False;3.5368496571190042;0.04841949046848831;0.07593912306672992;False;18.82037022634482;0.041059007183750926;0.06149963846570485;False;-5.817340304101658;3.158722509739279e-05;0.00013606804657338435;True;1.688763654654904;0.5974478422814771;0.7308585255093797;False
hsa-mir-508, mature,MIMAT0004778;-2.2498535539065987;0.31647402528530644;0.35389494043728525;False;3.654815365343777;0.05004357318075708;0.07790288196179711;False;13.03754437025925;0.03966531062581721;0.060193848581284015;False;-4.09320961146505;4.13998194784683e-05;0.00017608024487044747;True;1.5426391731468265;0.59687960361649;0.7308585255093797;False
hsa-mir-5087, mature,MIMAT0021079;;;;;;;;;;;;;;;;;;;;
hsa-mir-5088, mature,MIMAT0021080;;;;;;;;;;;;;;;;;;;;
hsa-mir-5088, mature,MIMAT0027041;;;;;;;;;;;;;;;;;;;;
hsa-mir-5089, mature,MIMAT0021081;;;;;;;;;;;;;;;;;;;;
hsa-mir-5089, mature,MIMAT0022984;;;;;;;;;;;;;;;;;;;;
hsa-mir-509-1, mature,MIMAT0002881;-3.2897152596767922;0.45296477042040384;0.48364948067468927;False;1.8629344543580597;0.06648898282381674;0.09930872874569487;False;7.090421136610433;0.051077172447166495;0.07363625694466504;False;-5.650605245723343;1.0602870551891804e-05;5.089377864908065e-05;True;2.296417713946837;0.9116756447934787;0.9454414094154594;False
hsa-mir-509-1, mature,MIMAT0004779;;;;;;;;;;;;;;;;;;;;
hsa-mir-509-3, mature,MIMAT0004975;;;;;3.803523879102181;0.040880052981844356;0.06602019251613366;False;10.981217662484937;0.12389506742359487;0.1617648804851465;False;;;;;;;;
hsa-mir-5090, mature,MIMAT0021082;;;;;;;;;;;;;;;;;;;;
hsa-mir-5091, mature,MIMAT0021083;;;;;;;;;;;;;;;;;;;;
hsa-mir-5092, mature,MIMAT0021084;;;;;;;;;;;;;;;;;;;;
hsa-mir-5094, mature,MIMAT0021086;;;;;;;;;;;;;;;;;;;;
hsa-mir-510, mature,MIMAT0002882;;;;;;;;;;;;;;;;;;;;
hsa-mir-510, mature,MIMAT0026613;;;;;;;;;;;;;;;;;;;;
hsa-mir-5100, mature,MIMAT0022259;;;;;;;;;;;;;;;;;;;;
hsa-mir-511, mature,MIMAT0002808;;;;;;;;;;;;;;;;;;;;
hsa-mir-511, mature,MIMAT0026606;;;;;;;;;;;;;;;;;;;;
hsa-mir-512-1, mature,MIMAT0002822;10.90848525640885;3.3226263976007737e-07;1.0574897476979386e-06;True;23.343035664637203;9.40507567318192e-05;0.0003021630695001;True;304.7091273706526;9.832879319424817e-05;0.0005487381039549978;True;-18.864184070887625;1.9405703730361366e-06;1.0187994458439718e-05;True;;;;
hsa-mir-512-1, mature,MIMAT0002823;8.149595901956957;8.183427082566707e-08;3.428752359910861e-07;True;17.998582574938204;4.548465370679205e-06;2.8617427957189997e-05;True;590.6223281000616;3.367053184279968e-06;9.708336681340576e-05;True;-73.24357014027973;1.2923565622084217e-07;1.2451732978329952e-06;True;-2.960215115978374;0.003184231921134594;0.011800388884204673;True
hsa-mir-513a-1, mature,MIMAT0002877;;;;;;;;;;;;;;;;;;;;
hsa-mir-513a-1, mature,MIMAT0004777;;;;;;;;;;;;;;;;;;;;
hsa-mir-513b, mature,MIMAT0005788;;;;;;;;;;;;;;;;;;;;
hsa-mir-513b, mature,MIMAT0026749;;;;;;;;;;;;;;;;;;;;
hsa-mir-513c, mature,MIMAT0005789;;;;;;;;;;;;;;;;;;;;
hsa-mir-513c, mature,MIMAT0022728;;;;;;;;;;;;;;;;;;;;
hsa-mir-514a-1, mature,MIMAT0002883;-1.931648181687866;0.25288366182564614;0.2906405974454475;False;8.530892640363241;0.05248506386784896;0.0808698433065836;False;35.76899313336764;0.042657886155843414;0.06334604553614515;False;-4.886129137064276;0.00018780300883118476;0.00076026278273829;True;2.0284532038744283;0.41594074741243925;0.5921868268244899;False
hsa-mir-514a-1, mature,MIMAT0022702;;;;;;;;;;;;;;;;;;;;
hsa-mir-514b, mature,MIMAT0015087;;;;;;;;;;;;;;;;;;;;
hsa-mir-514b, mature,MIMAT0015088;;;;;;;;;;;;;;;;;;;;
hsa-mir-515-1, mature,MIMAT0002826;8.088041679079804;2.804709785311627e-07;9.283589389381486e-07;True;18.076262737090936;3.788564150024338e-05;0.00015255284977431336;True;186.4717997596038;3.0865665886728797e-05;0.00030758474610033165;True;-16.682630089462382;8.287619568006527e-06;4.0950590806620483e-05;True;;;;
hsa-mir-515-1, mature,MIMAT0002827;7.62618438102694;7.740597676016437e-07;2.2087395092771036e-06;True;13.8651049916318;8.435170502083572e-05;0.0002799364276515647;True;137.31957377154558;7.404721856919188e-05;0.0004270056270823399;True;-19.24726085583028;1.6786784126129206e-06;9.09735397803131e-06;True;;;;
hsa-mir-516a-1, mature,MIMAT0004770;30.160975429620212;1.497022855663929e-07;5.505717391386228e-07;True;62.405885278593345;2.1086774374481796e-05;9.648796759232579e-05;True;132.98353958590067;3.9399220476955506e-05;0.0003285524852089724;True;-8.653348122889573;0.0003283834407161175;0.0012682394951794881;True;;;;
hsa-mir-516a-2, mature,MIMAT0006778;;;;;;;;;;;;;;;;;;;;
hsa-mir-516b-1, mature,MIMAT0002859;22.48407092545683;2.3803660829486173e-08;1.335425717722021e-07;True;32.872054717248524;7.327707975215209e-06;4.339152565715673e-05;True;210.2340396954075;1.2266634298151713e-05;0.0001929207030527497;True;-13.339242934246634;7.221941507662079e-07;4.493652493656404e-06;True;;;;
hsa-mir-516b-1, mature,MIMAT0002860;;;;;;;;;;;;;;;;;;;;
